RXCUI	ATC
208510	"[""D10AE01""]"
208950	"[""A12BA01""]"
209017	"[""S02DA03""]"
209122	"[""R03DA01"", ""R05CA03""]"
2099778	"[""D08AX01""]"
210057	"[""D01AE12""]"
210142	"[""D11AF""]"
2102837	"[""D01AE12""]"
2106648	"[""J02AC02""]"
211343	"[""D06BB06""]"
212285	"[""A02AB01""]"
213721	"[""J05AB01""]"
2171266	"[""R05FB02""]"
2178163	"[""R01BA02"", ""R05DA09"", ""R06AB04""]"
2181307	"[""N02BE01""]"
1091383	"[""D08AE05""]"
1092456	"[""R06AA02""]"
1094346	"[""D02AE01""]"
1095421	"[""B03AA07""]"
1099486	"[""R01BA52""]"
1099770	"[""R01BA52""]"
1101555	"[""R01BA03""]"
1113493	"[""R01BA02"", ""R05DA09"", ""R06AB01""]"
1114847	"[""M01AX25""]"
1115555	"[""A16AX01""]"
1116301	"[""N03AA02"", ""R03DA04""]"
1116922	"[""M02AB01""]"
312990	"[""B05CB01""]"
209002	"[""S01BA04""]"
2123111	"[""R03AC02""]"
1148644	"[""R05CA03""]"
1150284	"[""A06AC01""]"
1190438	"[""D11AF""]"
1190646	"[""A07DA01""]"
402252	"[""G03FA11""]"
403940	"[""R01BA03"", ""R05CA03""]"
403942	"[""R01BA53"", ""R05CA03"", ""R06AC01""]"
403969	"[""N06CA03""]"
404086	"[""D05AD02"", ""D05BA02""]"
404318	"[""A06AB06""]"
404536	"[""D01AE12""]"
428485	"[""A12AX""]"
476623	"[""J01DC04""]"
477282	"[""N02BE01""]"
485707	"[""A16AA02""]"
541070	"[""A16AX06""]"
542465	"[""V03AE03""]"
584232	"[""S01BC11""]"
597194	"[""J01FA01""]"
597921	"[""C08CA07""]"
602427	"[""G01AA10""]"
604383	"[""A11HA03""]"
605662	"[""D11AA""]"
857736	"[""R01BA03"", ""R05DA03"", ""R06AB04""]"
859019	"[""R05CA09"", ""R05DA03""]"
859176	"[""R01BA03"", ""R05DA03"", ""R06AB04""]"
860254	"[""R05FA02""]"
860273	"[""R05CA03"", ""R05DA03""]"
1000060	"[""N06AA12""]"
1001713	"[""D08AF01""]"
1011735	"[""C09CA03"", ""C09XA02""]"
1012345	"[""D07XA01""]"
1012574	"[""C05AA01"", ""C05AD01""]"
1012945	"[""R01BA02"", ""R06AA08""]"
1038951	"[""D08AE05""]"
1039185	"[""D02AB""]"
104369	"[""C02CA04""]"
1043602	"[""S01GA01""]"
1044572	"[""R01AA07""]"
1045450	"[""D08AX08""]"
1046688	"[""D07AA02""]"
1049114	"[""D08AJ01""]"
1049625	"[""N02AJ17""]"
1050409	"[""N02AA05""]"
105292	"[""J04AC01""]"
1053697	"[""D07CB01""]"
1085696	"[""H02AB08""]"
1086474	"[""R05CA02""]"
1086688	"[""C01EB09""]"
1086780	"[""N06AX24""]"
237865	"[""A02AD01""]"
251577	"[""D01AE12""]"
282764	"[""A12AA04""]"
1657074	"[""L01FG01""]"
1658278	"[""R02AD01""]"
211141	"[""D08AG02""]"
211666	"[""D06BX01""]"
2168600	"[""N02BE01"", ""R01BA02"", ""R05CA03"", ""R05DA09""]"
1115898	"[""D10AF06""]"
1190041	"[""A01AA01""]"
858757	"[""R01BA03"", ""R05DA03"", ""R06AB04""]"
858901	"[""R01BA02"", ""R05DA03"", ""R06AB04""]"
103572	"[""D08AF01""]"
1043330	"[""D08AJ08""]"
1046512	"[""D04AB01""]"
1048903	"[""D01AE12""]"
1049184	"[""R01BA03""]"
1049289	"[""R06AA02""]"
1050417	"[""R01BA02""]"
259586	"[""B03AA07""]"
261178	"[""D01AA01""]"
1659960	"[""N02BE01""]"
1012118	"[""S01CB02""]"
1049127	"[""D04AB07"", ""D08AJ01""]"
1670352	"[""N03AB02""]"
1721460	"[""J01CF06""]"
1050334	"[""C02AC01"", ""N02CX02""]"
244594	"[""D11AX11""]"
1190174	"[""R05DA09"", ""R06AB04""]"
102545	"[""N05AF03""]"
1046877	"[""A03CB03""]"
1048381	"[""A03BA03"", ""N03AA02""]"
247294	"[""D04AB04""]"
249449	"[""P03AC01""]"
307757	"[""A02AX""]"
312466	"[""D06BB04""]"
198428	"[""N03AX09""]"
198793	"[""R01BA01""]"
199153	"[""A16AA03""]"
2044659	"[""A11CC01""]"
204658	"[""A09AA01""]"
205771	"[""J01MA02""]"
206791	"[""A07EC02""]"
313210	"[""L01AX03""]"
314215	"[""N06DA03""]"
348377	"[""V03AN01""]"
348831	"[""V03AN01""]"
349326	"[""C01AA05"", ""V03AB24""]"
349353	"[""C09DA03""]"
351264	"[""N07BC01""]"
402093	"[""J05AE08""]"
404013	"[""C10BX03""]"
809204	"[""R01BA51"", ""R01BA53"", ""R06AB54""]"
833706	"[""C08DB01""]"
201628	"[""N05CA02""]"
2053336	"[""A12CB02""]"
995630	"[""R06AE05""]"
830879	"[""C08DB01""]"
847629	"[""B05BB01""]"
848182	"[""D07AC01""]"
849398	"[""M01AE02""]"
856433	"[""C03AA03"", ""C07AA05""]"
856762	"[""N06AA09""]"
857598	"[""R01BA02"", ""R05DA03"", ""R06AB01""]"
210008	"[""A02AX""]"
210010	"[""A02AX""]"
210467	"[""A11HA03""]"
2108130	"[""V03AB38""]"
212421	"[""M02AB01""]"
213050	"[""A16AX05""]"
213217	"[""R05CA02""]"
213231	"[""G03XA01""]"
213432	"[""C09CA07""]"
213916	"[""R01BA01"", ""R06AB04""]"
213998	"[""M04AA01""]"
214049	"[""G03CA57""]"
226552	"[""N05CM05""]"
1091155	"[""N06BA04""]"
1099764	"[""R01BA52"", ""R06AX07""]"
1102277	"[""J05AG05""]"
1112721	"[""J01AA06""]"
1115583	"[""A16AX01""]"
1115989	"[""R03DA04"", ""R05CA03""]"
309843	"[""N05BA01""]"
312173	"[""V03AN01""]"
198553	"[""A12AA05""]"
1994306	"[""D10AE01""]"
205744	"[""J05AB06""]"
206546	"[""D07AD02""]"
207890	"[""A14AA02""]"
995299	"[""N05BB01""]"
996774	"[""R05DA04""]"
313641	"[""A11CA01""]"
314109	"[""G03BA02""]"
359936	"[""R01BA53"", ""R05CA03""]"
809244	"[""A09AA01""]"
827703	"[""R05DA09""]"
830902	"[""C08DB01""]"
388311	"[""N03AF01""]"
830897	"[""C08DB01""]"
849389	"[""N04BB01""]"
853013	"[""R03DA04""]"
855172	"[""R06AE09""]"
855314	"[""B01AA03""]"
856508	"[""C07AA05""]"
856706	"[""N06CA01""]"
858370	"[""G01AC01""]"
851748	"[""N03AX09""]"
857525	"[""N02BA51"", ""R05DA03""]"
208127	"[""C01AA05""]"
208560	"[""S01ED01""]"
208822	"[""N05AB06""]"
208920	"[""A12BA01""]"
209890	"[""N02BE01""]"
210085	"[""N02BE01""]"
210535	"[""D08AX01""]"
2106743	"[""A07BB""]"
2118591	"[""M01AC06""]"
2120195	"[""N02CD01""]"
2122358	"[""R05FB02""]"
213475	"[""B03XA01""]"
2168867	"[""N06BA04""]"
2168859	"[""N06BA04""]"
237402	"[""A12AX""]"
2122371	"[""R05DA09""]"
1101320	"[""A12CB01""]"
1101612	"[""J01EB03""]"
1112686	"[""A02AX""]"
1115333	"[""R05DA09"", ""R06AA09""]"
1116729	"[""D08AJ01""]"
1149645	"[""G03CA03""]"
1189673	"[""B05BB01""]"
1190357	"[""V03AC02""]"
1116349	"[""M01AE02""]"
1232135	"[""M01AE01""]"
1232720	"[""R01AA06""]"
422938	"[""D10AB02""]"
544347	"[""J01DC08""]"
562253	"[""J01CR02""]"
597923	"[""C08CA07""]"
603331	"[""A12CB02""]"
616513	"[""D01AE12"", ""D08AX08""]"
616770	"[""V03AB16"", ""V03AZ01""]"
859066	"[""M01AB05""]"
859943	"[""R01BA53"", ""R05CA03"", ""R05DA03""]"
1000058	"[""N06AA12""]"
1012391	"[""N01BB01""]"
1020199	"[""N02BE01"", ""R01BA53""]"
1039751	"[""S01KA02""]"
1046540	"[""D10AE01""]"
1049213	"[""N01BA05""]"
1049266	"[""D08AJ01""]"
1053861	"[""D02AE01""]"
105446	"[""N04BC01""]"
239240	"[""J02AA01""]"
240863	"[""P01AX07""]"
244099	"[""B05BB01""]"
248415	"[""V03AB20""]"
259796	"[""C01EB09""]"
260391	"[""H02AB06""]"
261105	"[""L04AB01""]"
261159	"[""D01AC01""]"
283639	"[""N05AH03""]"
284492	"[""N02BE01""]"
1661092	"[""G03AA07""]"
1665451	"[""J01DC02""]"
1666372	"[""C01CA06""]"
1728784	"[""N02AA01""]"
1731987	"[""N02AA01""]"
307668	"[""N02BE01""]"
1667911	"[""C01CA02""]"
1733863	"[""C05AD01""]"
208720	"[""A16AX12""]"
1116552	"[""G03AA05""]"
1234878	"[""N02AA08"", ""R06AB04""]"
406524	"[""J01AA02""]"
616787	"[""D07XA01"", ""D08AX05"", ""D10AB02""]"
859331	"[""N02AJ23""]"
1000001	"[""C09DX03""]"
1011851	"[""D04AB01""]"
1012308	"[""D08AC02""]"
1037113	"[""R01BA51"", ""R06AB05"", ""R06AC01""]"
259196	"[""S01XA20""]"
260502	"[""D02AB""]"
284516	"[""H02AB06""]"
1665906	"[""C10AX13""]"
1737581	"[""J01FF01""]"
1737742	"[""C01BB01""]"
1738590	"[""H02AB09""]"
284539	"[""L01BC02""]"
252971	"[""C05AD03""]"
1095684	"[""R06AA02""]"
1190668	"[""S01FA01""]"
1192986	"[""A06AG10""]"
431754	"[""N06AX16""]"
435308	"[""V04CK03""]"
578799	"[""C10AB05""]"
598032	"[""N06AB03""]"
615970	"[""D10AE01""]"
858761	"[""R01BA53"", ""R05DA03"", ""R06AB54""]"
1006196	"[""D08AX01""]"
1006684	"[""D10AF06""]"
1010084	"[""G03BA03"", ""G03CA03""]"
1012560	"[""R01BA02"", ""R06AA08""]"
1012681	"[""R01BA02""]"
1013046	"[""N01BB02""]"
1046587	"[""D10AE01""]"
1046770	"[""A03BA03""]"
1048138	"[""R02AD04""]"
1049632	"[""R06AA02""]"
1085647	"[""D07AB09""]"
1086701	"[""H02AB02""]"
239179	"[""L01DA01""]"
244637	"[""D02AB""]"
245443	"[""A11HA01""]"
308058	"[""D08AE03""]"
308113	"[""R03DA05""]"
1656061	"[""B01AC25""]"
1656292	"[""D10AE01""]"
1668218	"[""G03CA03""]"
1720977	"[""L01BC05""]"
1724359	"[""N02AA03""]"
1729047	"[""B01AC27""]"
1734355	"[""N01BB09""]"
1726673	"[""L01DC01""]"
226665	"[""N06DA03""]"
1190779	"[""A03BA01""]"
422011	"[""A07BC04""]"
425103	"[""D08AE04""]"
1020055	"[""D10AB02"", ""D10AF06""]"
1020155	"[""G03AA07""]"
1040048	"[""A02AD01""]"
252078	"[""A16AA02""]"
259120	"[""A11HA03"", ""C01EB09""]"
259258	"[""A16AA02""]"
283103	"[""J05AE02""]"
1654672	"[""R01BA02"", ""R05CA03""]"
1724356	"[""N02AA03""]"
1726997	"[""V03AB35""]"
310150	"[""D10AF02""]"
311453	"[""A06AD16""]"
311616	"[""J01XX05""]"
311958	"[""C10AD02""]"
1087271	"[""P02CC01""]"
198360	"[""L03AB08""]"
199739	"[""A02BA03""]"
200243	"[""N01AB08""]"
2049133	"[""L01EE03""]"
314119	"[""N07BA01""]"
347861	"[""A09AA01""]"
349116	"[""J01AA02""]"
826662	"[""A01AA01""]"
828350	"[""M03BX08""]"
995497	"[""M01AA01""]"
800493	"[""J01AA02""]"
313571	"[""A07AA09""]"
833135	"[""N06AX17""]"
856737	"[""C07AA05""]"
1091943	"[""N01BX04""]"
1094179	"[""R06AA02""]"
1113046	"[""A09AA01""]"
1113435	"[""A01AB22""]"
1233658	"[""C03CA01""]"
209494	"[""N02BE01""]"
209597	"[""A06AB02""]"
2106075	"[""L04AC07""]"
2107300	"[""D04AX""]"
212438	"[""D05AX05""]"
213696	"[""M03BA02""]"
2184126	"[""C08CA01""]"
237716	"[""A11GA01""]"
237896	"[""A03AX13""]"
413259	"[""D08AE05""]"
432401	"[""H05BX01""]"
483438	"[""N02BF02""]"
545259	"[""S01CA12""]"
597658	"[""R01BA53"", ""R06AB01""]"
616285	"[""L01EX01""]"
859203	"[""B05XA03""]"
1000101	"[""N06AA12""]"
1001002	"[""R01AA05""]"
1047508	"[""S01AE07""]"
1053647	"[""N02AB03""]"
252735	"[""M01AX05""]"
1655071	"[""D03AX11""]"
1658127	"[""J06BB04""]"
1670365	"[""N01BB01""]"
1098143	"[""C10AD02""]"
213447	"[""C03AA04""]"
2180999	"[""V03AC02""]"
406689	"[""R01BA53"", ""R06AB01""]"
542857	"[""N05BA05""]"
582901	"[""D08AX05""]"
1009336	"[""D08AG03""]"
104375	"[""C09AA03""]"
104481	"[""B02AA02""]"
1665667	"[""P02CA03""]"
1737637	"[""C01BB01""]"
1741290	"[""B05AA01""]"
1788876	"[""D08AJ01""]"
1793916	"[""N02CC01""]"
1794887	"[""B05BB01""]"
1795477	"[""B05BA03""]"
1797515	"[""D01AC08"", ""D08AC02""]"
1807631	"[""B05XA03""]"
1863605	"[""B05BB02""]"
1922512	"[""L01FD01""]"
197519	"[""D10AF01""]"
197603	"[""N02BA11""]"
1918045	"[""L01CD02""]"
1236207	"[""R05DA09"", ""R06AA09""]"
1241663	"[""D08AX08""]"
1244214	"[""A07EA06""]"
1244675	"[""R05CA03""]"
1247816	"[""A06AA02""]"
1248020	"[""R01BA02"", ""R05DA03""]"
1248044	"[""R01BA02"", ""R05CA03"", ""R05DA03""]"
1291082	"[""A07EA02""]"
1291092	"[""A07EA02""]"
1293864	"[""N02CA02""]"
1294008	"[""N02BE01"", ""R01BA02""]"
1294457	"[""A03BA03"", ""N02CA02"", ""N03AA02""]"
1294475	"[""D06AX04"", ""D06AX05""]"
1305269	"[""C01CA24""]"
1305625	"[""R01BA02"", ""R06AB06"", ""R06AB56""]"
1307051	"[""D08AX08""]"
1307224	"[""R01AA04""]"
1358614	"[""R01BA02"", ""R05CA03""]"
1358764	"[""B03AA02"", ""G03AA05""]"
1359103	"[""N02BE01""]"
1359266	"[""D04AB01""]"
1364855	"[""A11AA04""]"
1368385	"[""A10BD13""]"
1368409	"[""A10BD09""]"
1370752	"[""D07AA02""]"
1375128	"[""R01BA02"", ""R05DB05""]"
1423463	"[""D08AG03""]"
1424849	"[""R01BA02"", ""R05CA03"", ""R05DA09""]"
197677	"[""N05CM08""]"
197732	"[""C03CA01""]"
197790	"[""C02AA02"", ""C03AA02""]"
197861	"[""V03AF03""]"
1430532	"[""R01BA02"", ""R06AB01""]"
1435489	"[""D08AE05""]"
1483780	"[""N07BB04""]"
1483723	"[""R05DA09""]"
1491015	"[""D04AB01"", ""D06AX05""]"
1491533	"[""R05FB02""]"
1534814	"[""G03AA13""]"
1538461	"[""D11AX11""]"
1539198	"[""C05AA01"", ""C05AD07""]"
1544569	"[""A10AF01""]"
1545664	"[""A10BK03""]"
1547589	"[""N01BA03"", ""R02AD01""]"
1594655	"[""N02AE01"", ""N07BC01""]"
1595478	"[""A09AA01""]"
1606045	"[""M02AB01""]"
1648110	"[""D06AX05""]"
1650940	"[""L03AB11""]"
1651001	"[""D04AB01""]"
1442130	"[""M01AB05""]"
1591999	"[""D01AE12""]"
1741378	"[""B05AA01""]"
1801144	"[""J01AA02""]"
1809738	"[""J06BA01""]"
1811475	"[""N02AD01""]"
1862590	"[""L01XK03""]"
1872967	"[""R01AD08""]"
1921129	"[""M02AC""]"
1927632	"[""N06BA01"", ""N06BA02""]"
1928082	"[""M01AA01""]"
1940460	"[""R05DB10""]"
1942847	"[""D01AE12""]"
1797884	"[""R01AC03""]"
1241901	"[""G03AA07""]"
1242786	"[""G03AA05""]"
1245745	"[""D06BB04""]"
1293741	"[""N02CA02"", ""N03AA02""]"
1293859	"[""D04AB07""]"
1294207	"[""N02CA02"", ""N05CA01"", ""N06BC01""]"
1298410	"[""R01BA02"", ""R05CA03""]"
1304113	"[""R05CA03""]"
1308382	"[""A11CC05"", ""A11GA01"", ""A11HA02"", ""B03BB01""]"
1310503	"[""R01BA53""]"
1314501	"[""A03AX13"", ""A12AA04""]"
1357425	"[""R01BA01"", ""R06AB01""]"
1359350	"[""D04AB07"", ""D06AX04"", ""D06AX05""]"
1359882	"[""N01AH01"", ""N02AB03""]"
1360192	"[""G03CA03""]"
1361226	"[""B01AB01""]"
1363290	"[""R06AB04""]"
1422174	"[""D04AB01""]"
1424021	"[""D01AC08"", ""D08AC02""]"
1431982	"[""L04AD02""]"
197553	"[""L04AD01""]"
197650	"[""J01FA01""]"
197832	"[""J04AC01""]"
197862	"[""V03AF03""]"
197958	"[""C02AB01""]"
198058	"[""N05BA04""]"
1440183	"[""G03AA05""]"
1483554	"[""G03FA17""]"
152625	"[""A04AA02""]"
1536157	"[""R05DA09""]"
1549126	"[""D11AX12""]"
1596424	"[""D08AG03"", ""D08AX05""]"
1598025	"[""D08AE03""]"
1423710	"[""R01BA01"", ""R05DA09"", ""R06AB04""]"
1535361	"[""A01AA01""]"
1721583	"[""L01EB04""]"
1728056	"[""A04AA05""]"
1728079	"[""L01BA04""]"
1729543	"[""D11AX01""]"
1730196	"[""M03AC11""]"
1732674	"[""N05CM18""]"
1664988	"[""J01DF01""]"
1726097	"[""L01AA09""]"
1729311	"[""A04AD12""]"
1735496	"[""H01AC01""]"
1736015	"[""D01AE12""]"
1744259	"[""C07AB02""]"
1799308	"[""L01DB01""]"
1799323	"[""M01AE04""]"
1801322	"[""C10AX13""]"
1804750	"[""J02AX06""]"
1807452	"[""N05BA01""]"
1868847	"[""A06AC06""]"
1946784	"[""R05CA03""]"
1946735	"[""N01BA04""]"
1946824	"[""S01KA02""]"
197352	"[""L02BG01""]"
1243577	"[""A07EC04""]"
1298345	"[""R01BA53"", ""R05DA03""]"
1305214	"[""R05CA03"", ""R05DA09""]"
1307104	"[""R01BA53"", ""R05DA03"", ""R06AB54""]"
1308537	"[""R05CA03""]"
1312446	"[""J01DB01""]"
1362768	"[""R06AB01""]"
1370216	"[""R05DA09""]"
1372298	"[""C05AX06""]"
1424388	"[""R01BA02"", ""R06AD52""]"
1432534	"[""A02AA04"", ""A12AA04""]"
1433890	"[""D01AE04""]"
1433866	"[""D08AE05""]"
197894	"[""L01AD02""]"
1485222	"[""J01GB03""]"
1489002	"[""N02BE01"", ""R05DA09"", ""R06AA09""]"
1536880	"[""N02BE01""]"
1537122	"[""N02AJ17""]"
1551393	"[""N05CD08""]"
1598084	"[""D01AE12""]"
1736472	"[""B01AC16""]"
1729029	"[""B01AC27""]"
1730191	"[""N02BE01"", ""R05DA09"", ""R06AA09""]"
1734475	"[""N01BB09""]"
1741381	"[""B05AA01""]"
1741913	"[""G02AD01""]"
1742218	"[""B05AA01""]"
1789245	"[""D10AE01""]"
1789953	"[""M03AX01""]"
1796425	"[""L01BA05""]"
1799230	"[""L04AA24""]"
1808225	"[""N01AX10""]"
1809730	"[""J06BA01""]"
1812168	"[""C01CA07""]"
1856270	"[""M02AB01""]"
1919211	"[""L01AC01""]"
1923432	"[""S01ED51""]"
197304	"[""S01EC01""]"
197312	"[""D06BB03""]"
197475	"[""C03AA04""]"
197606	"[""C01AA05""]"
197717	"[""D07AC07""]"
1875558	"[""P03AX06""]"
1245090	"[""D11AX12""]"
1298448	"[""D01AE23""]"
1299975	"[""N03AG06""]"
1300295	"[""D04AB04"", ""D08AJ08""]"
1366953	"[""R06AB04""]"
1369764	"[""M01AA01""]"
1376086	"[""P03AX05""]"
141848	"[""S01EA01""]"
142046	"[""G01AF01""]"
142113	"[""V03AF01""]"
1432962	"[""D08AJ08""]"
1437290	"[""N03AX11""]"
198033	"[""C08CA05""]"
198161	"[""N05AB04""]"
1484161	"[""D01AE18""]"
1486203	"[""J05AP01""]"
1488578	"[""D11AC""]"
1492403	"[""D02AB""]"
151284	"[""L01CD02""]"
1535472	"[""N06BA02""]"
1538595	"[""A12AA04""]"
1541610	"[""D01AE12""]"
1364447	"[""B01AF02""]"
1549832	"[""N03AB02"", ""N05CA01""]"
1594761	"[""L01BA01"", ""L04AX03""]"
1596940	"[""R02AA12"", ""R02AA16""]"
1600979	"[""B05BA02""]"
1293103	"[""D02AX""]"
1535929	"[""R06AB04""]"
1538589	"[""N02BE01"", ""R01BA02"", ""R05DA09""]"
1361574	"[""B01AB01""]"
1367082	"[""D08AJ01""]"
197693	"[""A08AA02""]"
1483742	"[""R05DA09""]"
1359025	"[""G03AA05""]"
618050	"[""J01FA01""]"
656882	"[""D10AD01""]"
670084	"[""H02AB01""]"
645923	"[""A02BA02""]"
705129	"[""C01DA02""]"
672659	"[""A12CC05""]"
701983	"[""D07AA02""]"
727361	"[""C01EB10""]"
730861	"[""C09DB02""]"
751616	"[""C07AB12""]"
795097	"[""H02AB06""]"
724568	"[""G01AA01""]"
749875	"[""G03AA05""]"
892609	"[""N02AA01""]"
902221	"[""D07AA02""]"
903696	"[""H03AA02""]"
905387	"[""D10AD03""]"
309301	"[""A02BA01""]"
309595	"[""B03BA01""]"
750242	"[""G03AA06""]"
755812	"[""R01BA01"", ""R01BA02"", ""R06AB04""]"
749852	"[""G03AA05""]"
866472	"[""C07BB02""]"
902285	"[""P02CF01""]"
94186	"[""J01AA07""]"
992675	"[""A03BB06"", ""R05DA03""]"
904170	"[""P01BA03""]"
308576	"[""L03AX03""]"
311210	"[""A12BA30""]"
312380	"[""B01AA04""]"
1088259	"[""R01BA02""]"
1089078	"[""D08AJ01""]"
1090639	"[""B05BA01""]"
198267	"[""R03DA04"", ""R05CA03""]"
200011	"[""A03AX13""]"
2002067	"[""D04AB04""]"
2047186	"[""R02AD01""]"
205068	"[""B05CB02""]"
206422	"[""J01DD02""]"
995446	"[""V03AN01"", ""V03AN03""]"
996062	"[""R06AE05""]"
351267	"[""N07BC51""]"
313993	"[""N02AB03""]"
308489	"[""S01CB03""]"
700777	"[""R06AB06""]"
727587	"[""L03AB04""]"
800273	"[""B05BA01""]"
705934	"[""D01AE18""]"
309171	"[""D06AX02""]"
745292	"[""J01CE01""]"
763521	"[""C08CA07""]"
904773	"[""D10AF06""]"
994794	"[""A11CC05""]"
1090545	"[""C05AX04""]"
198336	"[""D05AD01"", ""D05BA01""]"
2001506	"[""N03AX09""]"
2003650	"[""D01AC08"", ""D07AA02""]"
2043247	"[""D11AF""]"
2048893	"[""H02AB08""]"
2049016	"[""D04AB01""]"
996196	"[""B03AB09""]"
315030	"[""A04AD04""]"
347093	"[""V03AN01""]"
801445	"[""B05CB01"", ""B05XA05""]"
897771	"[""N02AA03""]"
995034	"[""R01BA53"", ""R05CA02"", ""R05DA04"", ""R06AB54""]"
753543	"[""G03AA09""]"
800637	"[""B05BB01""]"
992436	"[""R06AD02""]"
312494	"[""A12BA04""]"
997267	"[""L03AX17""]"
313227	"[""G01AG02""]"
807826	"[""A09AA01""]"
308880	"[""A11CA01"", ""A12AA13""]"
309582	"[""R01BA02"", ""R05CA03"", ""R06AB04""]"
204844	"[""J01FA10""]"
830253	"[""J07BC01""]"
618633	"[""A09AB01""]"
637230	"[""R01BA02"", ""R05DB05""]"
647321	"[""N02BE01"", ""R05CA03"", ""R05DA09""]"
692695	"[""A04AA01""]"
631403	"[""J01AA06""]"
618643	"[""A09AB01""]"
731250	"[""B03XA02""]"
701282	"[""N03AB02""]"
700850	"[""R01BA02"", ""R06AB01""]"
730988	"[""N04BA03""]"
745789	"[""R05CA03""]"
750149	"[""J01FA10""]"
792036	"[""R01BA02"", ""R06AB02""]"
762332	"[""G03AA07""]"
863626	"[""J01FA01""]"
884308	"[""D01AA01""]"
897657	"[""N02AA03""]"
899690	"[""C01DA02""]"
207961	"[""C09BA03""]"
755738	"[""R03DA01"", ""R05CA03""]"
860888	"[""C10AB05""]"
884522	"[""N06BA02""]"
993521	"[""N06AX12""]"
308677	"[""D01AE12""]"
308912	"[""A02AD01""]"
308982	"[""J01CA03""]"
309333	"[""D10AF01""]"
309585	"[""R01BA02"", ""R06AB04""]"
312350	"[""R01BA51"", ""R06AB05"", ""R06AC01""]"
312831	"[""N05AX08""]"
198510	"[""C05AX02""]"
1986389	"[""B05BA02""]"
2000136	"[""A07AA09""]"
204749	"[]"
205033	"[""C04AE01""]"
205332	"[""C02AB01"", ""C03AA04""]"
2054174	"[""B05AA01""]"
995675	"[""R06AE05""]"
346773	"[""B01AD01""]"
404432	"[""L04AH01""]"
404466	"[""A04AD12""]"
803364	"[""J07BC01""]"
905343	"[""J01AA01""]"
702384	"[""A07BC04""]"
795642	"[""B03BB01""]"
308395	"[""A11GA01""]"
308460	"[""J01FA10""]"
309553	"[""C03AA08""]"
199592	"[""N07XX06""]"
1996098	"[""N02BE01"", ""R05DA09""]"
204757	"[""N02BE01"", ""N06BC01"", ""R01BA01"", ""R06AB04""]"
205785	"[""J01MA04""]"
314969	"[""A11GA01"", ""R01BA01"", ""R06AB04""]"
800499	"[""N04BC04""]"
308998	"[""V03AN02""]"
404083	"[""B03AA02"", ""B03BB01""]"
831833	"[""A01AA01""]"
637188	"[""N07BA03""]"
668626	"[""N02AB03""]"
749850	"[""G03CA03""]"
672540	"[""N05AX12""]"
755497	"[""R03CC02""]"
763089	"[""G03AD01""]"
751875	"[""G03AA05""]"
795743	"[""J05AP01""]"
865131	"[""N05AB02""]"
892336	"[""P02BA01"", ""P02CC01""]"
905041	"[""M05BA07""]"
977986	"[""A07DA03""]"
991180	"[""D01AE12""]"
310797	"[""C09BA06""]"
762894	"[""J01DD15""]"
751618	"[""C07AB12""]"
861202	"[""S01EA05""]"
861242	"[""A01AA04""]"
861459	"[""N02AB02""]"
863851	"[""N02AA01"", ""N07BB04""]"
864675	"[""P01BB51""]"
866042	"[""A07AA01""]"
881343	"[""J05AF08""]"
892678	"[""N02AA01""]"
895671	"[""N05AH04""]"
898723	"[""C09AA07""]"
900105	"[""S01KA02""]"
966189	"[""H03AA01""]"
968177	"[""C05BB02""]"
966768	"[""M03AC04""]"
967017	"[""D06BB10""]"
308868	"[""A11CC04""]"
309199	"[""G03CA06""]"
309845	"[""N05BA01""]"
310543	"[""A06AX01""]"
311489	"[""B02BA02""]"
995670	"[""R06AE05""]"
995679	"[""R06AE05""]"
996968	"[""N02BE01"", ""R05DA04""]"
313596	"[""S01AD06""]"
351585	"[""A02AB01""]"
352201	"[""C09CA08""]"
381056	"[""C01DA08""]"
861018	"[""A10BA02""]"
311427	"[""A02AA04""]"
206228	"[""D10AF02""]"
359500	"[""M01AB08""]"
992487	"[""D10AE01""]"
618333	"[""R01BA53"", ""R06AB04"", ""R06AC01""]"
702633	"[""A11HA03""]"
727955	"[""L02BA03""]"
686161	"[""L01XA02""]"
722295	"[""N04BC09""]"
707275	"[""R01BA53"", ""R05DB05""]"
755236	"[""N05AB04""]"
793204	"[""S01KA02""]"
747241	"[""N06BC01""]"
861448	"[""D07AD01""]"
979475	"[""R03CB03""]"
993536	"[""N06AX12""]"
966231	"[""H03AA01""]"
200334	"[""M01AX05"", ""M01AX25""]"
668622	"[""N02AB03""]"
861472	"[""D07AD01""]"
885111	"[""L02AB01""]"
897618	"[""C08DA01""]"
905253	"[""P02BA01"", ""P02CC01""]"
991340	"[""N05AA01""]"
309042	"[""J01DC04""]"
309076	"[""J01DD13""]"
309451	"[""A03AD01"", ""R05DA04""]"
310245	"[""M01AB08""]"
310488	"[""A10BB07""]"
311244	"[""A09AA04""]"
311487	"[""L01AA03""]"
312615	"[""H02AB07""]"
312776	"[""C02AA04""]"
1089974	"[""R01BA02"", ""R01BA52"", ""R06AB04""]"
312180	"[""A03AB03""]"
198472	"[""N02BA01""]"
1997446	"[""D08AX08""]"
2044726	"[""N04BB01""]"
206182	"[""G03AA07""]"
207048	"[""H02AB07""]"
312937	"[""H01AC04"", ""V04CD03""]"
349393	"[""R01BA02"", ""R05CA03""]"
809990	"[""N03AX18""]"
865127	"[""N05AB02""]"
991211	"[""C03AA01""]"
